"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Roseomonas"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-6.93051108432821	0	2.15729015874859	0.00131539194385393	0.0622283572241916	0.00262905363174191	0.0564116496999978	NA	"prevalence"	235	181
"SH3-11"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-3.78315077380748	0	1.1808672838799	0.00135671272928948	0.0622283572241916	0.00271158478914914	0.0564116496999978	NA	"prevalence"	235	115
"Vampirovibrionaceae Genus"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-10.447386194613	0	3.26221858158476	0.00136221279495743	0.0622283572241916	0.00272256996621611	0.0564116496999978	NA	"prevalence"	235	111
"Pseudomonas"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	1.63426358332122	-1.12763606749783	0.686304411694928	0.00158879221918476	0.0694233121861166	0.00158879221918476	0.0548662913025137	NA	"abundance"	235	235
"Aeromonas"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	0.497416147598973	-0.775347249312823	0.36276820024099	0.0021775620893519	0.0871046108202563	0.0021775620893519	0.0564116496999978	NA	"abundance"	235	235
"Gordonia"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	1.21407378166313	-1.12763606749783	0.719344863970579	0.00233720145114226	0.0871046108202563	0.00466894039166129	0.0828827907140989	NA	"abundance"	235	105
"Pseudomonas"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	1.44758200090286	-1.15425610962423	0.679856504244672	0.00242679512733052	0.0871046108202563	0.00242679512733052	0.0564116496999978	NA	"abundance"	235	235
"SH3-11"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-7.85827571597677	0	2.58896206410896	0.00240296793964381	0.0871046108202563	0.00480016162436866	0.0828827907140989	NA	"prevalence"	235	115
"Vampirovibrionaceae Genus"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-8.29943457732679	0	2.70051603686886	0.00211721663310841	0.0871046108202563	0.0042299506599453	0.0782540872089881	NA	"prevalence"	235	111
"Gordonia"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-3.41894990911442	0	1.1362472050108	0.00262122730583483	0.0908390842194483	0.0052355837790808	0.087484916050447	NA	"prevalence"	235	105
"Gemmataceae Genus"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-12.221489336405	0	4.09947566480777	0.00287090910135211	0.0961754548952958	0.005733576083636	0.0928122628538578	NA	"prevalence"	235	157
"Aeromonas"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	0.416351183281492	-0.71567959291637	0.332227086384729	0.00315235215648353	0.101690308110858	0.00315235215648353	0.0628045545022489	NA	"abundance"	235	235
"Pseudomonas"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	1.73482650706888	-0.71567959291637	0.678029819812614	0.00365674010026716	0.106998550598387	0.00365674010026716	0.0701552359977181	NA	"abundance"	235	235
"Gordonia"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-3.99537243501528	0	1.6012410074473	0.0125895931349868	0.195527298836041	0.00466894039166129	0.0828827907140989	NA	"prevalence"	235	105
"Gemmataceae Genus"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-5.93189125848281	0	2.49095428194671	0.017248237345817	0.222236904263411	0.00237953838881261	0.0564116496999978	NA	"prevalence"	235	157
"SH3-11"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	1.16967062640082	-1.15425610962423	0.959811384247764	0.0341955908681772	0.287648218742102	0.00480016162436866	0.0828827907140989	NA	"abundance"	235	115
"Gordonia"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	0.98658929063546	-1.15425610962423	1.02415789401175	0.0422398270260359	0.316842770157783	0.00225303195667109	0.0564116496999978	NA	"abundance"	235	105
"SH3-11"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	1.26944971645317	-0.775347249312823	1.13041049965346	0.0904668048785203	0.430500505537181	0.00271158478914914	0.0564116496999978	NA	"abundance"	235	115
"Roseomonas"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-2.73911685337083	-1.15425610962423	0.938998388724006	0.116926646926692	0.471870615743075	0.000189704439060073	0.0163778165721863	NA	"abundance"	235	181
"Gemmataceae Genus"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	0.255982375005366	-1.16795309095968	0.852583189889377	0.126660616549888	0.493460217700208	0.005733576083636	0.0928122628538578	NA	"abundance"	235	157
"Ensifer"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	0.547346374128075	-0.775347249312823	1.08901307558007	0.235701546579246	0.630560894231228	0.000799917816668902	0.0345297857528743	NA	"abundance"	235	159
"Acinetobacter"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	1.14674292601475	-0.71567959291637	1.72675021883	0.302908898596712	0.685584436451559	0.000536304096111006	0.030867280198389	NA	"abundance"	235	136
"Nocardia"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-1.57843845439967	0	1.69522951727755	0.351798710990155	0.736578551135637	0.00226174156976919	0.0564116496999978	NA	"prevalence"	235	159
"Roseomonas"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-0.40221775432738	-1.12763606749783	0.888604080157996	0.430652346943906	0.779829925547073	0.00262905363174191	0.0564116496999978	NA	"abundance"	235	181
"Roseomonas"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-0.553900582088333	-1.16795309095968	0.909523083524077	0.510221635987797	0.826752289947634	0.00111224485647333	0.0415508309979171	NA	"abundance"	235	181
"Gordonia"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-0.251308298158896	-0.775347249312823	0.884973566042354	0.557098624738283	0.843198972683697	0.0052355837790808	0.087484916050447	NA	"abundance"	235	105
"Gemmataceae Genus"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-1.2499722400887	-0.775347249312823	1.02854605068382	0.647202279478478	0.889792463578483	0.000126130921506059	0.0130671634680277	NA	"abundance"	235	157
"Roseomonas"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-1.17076473699575	-0.775347249312823	0.966212773588377	0.687104272396117	0.905349108588172	7.52032107147492e-05	0.00973881578756002	NA	"abundance"	235	181
"Gemmataceae Genus"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-0.839902275605303	-1.15425610962423	0.922884897205896	0.739740143409597	0.924720955582998	0.000773505055715744	0.0345297857528743	NA	"abundance"	235	157
"Chitinilyticum"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-1.07855256987358	-0.775347249312823	1.34396545556168	0.823633754671347	0.956254870372661	0.00207599108071791	0.0564116496999978	NA	"abundance"	235	216
"Vampirovibrionaceae Genus"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-0.226558206756118	-0.399086654331889	1.45708366649215	0.907264019015409	0.9770550968577	0.0042299506599453	0.0782540872089881	NA	"abundance"	235	111
"Roseomonas"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-0.391776055722752	-0.399086654331889	0.892708063967607	0.993598565645508	1	0.00171071531205871	0.0553844082279007	NA	"abundance"	235	181
"Vampirovibrionaceae Genus"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-1.13837544682136	-1.15425610962423	1.50462959615165	0.991721535747511	1	0.00272256996621611	0.0564116496999978	NA	"abundance"	235	111
"Rhodocyclaceae Genus"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	NA	NA	NA	NA	NA	0.000622818745443307	0.0322620110139633	"No data points have the baseline factor level"	"abundance"	235	66
"Vampirovibrionaceae Genus"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	NA	NA	NA	NA	NA	0.000498898378005096	0.030867280198389	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	235	111
"Aeromonas"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	NA	0	NA	NA	NA	0.00315235215648353	0.0628045545022489	"All logistic values are the same"	"prevalence"	235	235
"Aeromonas"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	NA	0	NA	NA	NA	0.0021775620893519	0.0564116496999978	"All logistic values are the same"	"prevalence"	235	235
"Aeromonas"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	NA	0	NA	NA	NA	1.46068477397528e-05	0.00252211570973065	"All logistic values are the same"	"prevalence"	235	235
"Aeromonas"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	NA	0	NA	NA	NA	1.07992693173291e-05	0.00252211570973065	"All logistic values are the same"	"prevalence"	235	235
"Aeromonas"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	NA	0	NA	NA	NA	0.000377373879900367	0.0279256671126272	"All logistic values are the same"	"prevalence"	235	235
"Aeromonas"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	NA	0	NA	NA	NA	5.90563430635105e-06	0.00252211570973065	"All logistic values are the same"	"prevalence"	235	235
"Pseudomonas"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	NA	0	NA	NA	NA	0.00365674010026716	0.0701552359977181	"All logistic values are the same"	"prevalence"	235	235
"Pseudomonas"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	NA	0	NA	NA	NA	0.00158879221918476	0.0548662913025137	"All logistic values are the same"	"prevalence"	235	235
"Pseudomonas"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	NA	0	NA	NA	NA	0.00242679512733052	0.0564116496999978	"All logistic values are the same"	"prevalence"	235	235
"Pseudomonas"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	NA	0	NA	NA	NA	0.00112299543237614	0.0415508309979171	"All logistic values are the same"	"prevalence"	235	235
