"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Roseomonas"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-6.93051108432821	0	2.15729015874859	0.00131539194385393	0.0622283572241916	0.00262905363174191	0.0564116496999978	NA	"prevalence"	235	181
"SH3-11"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-3.78315077380748	0	1.1808672838799	0.00135671272928948	0.0622283572241916	0.00271158478914914	0.0564116496999978	NA	"prevalence"	235	115
"Vampirovibrionaceae Genus"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-10.447386194613	0	3.26221858158476	0.00136221279495743	0.0622283572241916	0.00272256996621611	0.0564116496999978	NA	"prevalence"	235	111
"Pseudomonas"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	1.63426358332122	-1.12763606749783	0.686304411694928	0.00158879221918476	0.0694233121861166	0.00158879221918476	0.0548662913025137	NA	"abundance"	235	235
"Aeromonas"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	0.497416147598973	-0.775347249312823	0.36276820024099	0.0021775620893519	0.0871046108202563	0.0021775620893519	0.0564116496999978	NA	"abundance"	235	235
"Gordonia"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	1.21407378166313	-1.12763606749783	0.719344863970579	0.00233720145114226	0.0871046108202563	0.00466894039166129	0.0828827907140989	NA	"abundance"	235	105
"Pseudomonas"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	1.44758200090286	-1.15425610962423	0.679856504244672	0.00242679512733052	0.0871046108202563	0.00242679512733052	0.0564116496999978	NA	"abundance"	235	235
"SH3-11"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-7.85827571597677	0	2.58896206410896	0.00240296793964381	0.0871046108202563	0.00480016162436866	0.0828827907140989	NA	"prevalence"	235	115
"Vampirovibrionaceae Genus"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-8.29943457732679	0	2.70051603686886	0.00211721663310841	0.0871046108202563	0.0042299506599453	0.0782540872089881	NA	"prevalence"	235	111
"Gordonia"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-3.41894990911442	0	1.1362472050108	0.00262122730583483	0.0908390842194483	0.0052355837790808	0.087484916050447	NA	"prevalence"	235	105
"Gemmataceae Genus"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-12.221489336405	0	4.09947566480777	0.00287090910135211	0.0961754548952958	0.005733576083636	0.0928122628538578	NA	"prevalence"	235	157
"Aeromonas"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	0.416351183281492	-0.71567959291637	0.332227086384729	0.00315235215648353	0.101690308110858	0.00315235215648353	0.0628045545022489	NA	"abundance"	235	235
"Gemmataceae Genus"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-5.53989345234135	0	1.88162906157748	0.00323790035775866	0.101690308110858	0.00646531671679054	0.101485880584773	NA	"prevalence"	235	157
"SH-PL14"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-3.52620492361364	0	1.20752089523311	0.00349804575905498	0.10653139357122	0.00698385519397752	0.106401087955305	NA	"prevalence"	235	139
"Pseudomonas"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	1.73482650706888	-0.71567959291637	0.678029819812614	0.00365674010026716	0.106998550598387	0.00365674010026716	0.0701552359977181	NA	"abundance"	235	235
"Roseomonas"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	-2.67445196954581	0	0.922082935103828	0.0037263176825309	0.106998550598387	0.00743874992159066	0.107035346093999	NA	"prevalence"	235	181
"Chitinilyticum"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-14.3413547498372	0	5.01608595433427	0.00424881309391557	0.112369925246978	0.00847957377512412	0.112626133731136	NA	"prevalence"	235	216
"Gemmataceae Genus"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-10.2671083384187	0	3.58597603292563	0.00419481083292915	0.112369925246978	0.00837202522793424	0.112626133731136	NA	"prevalence"	235	157
"Rubrivivax"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-4.15227831395243	0	1.44514082394307	0.00406248061312845	0.112369925246978	0.00810845747752486	0.112626133731136	NA	"prevalence"	235	118
"Rubrivivax"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	1.39911827874215	-1.16795309095968	0.663640007175995	0.00456860317828549	0.116818800261745	0.00911633422157034	0.117211916623192	NA	"abundance"	235	118
"SH3-11"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-6.08225722518716	0	2.14893095102133	0.00464950448802964	0.116818800261745	0.00927739108407507	0.117211916623192	NA	"prevalence"	235	115
"Rhodovastum"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-3.20508060725477	0	1.1411056823108	0.00497342479644991	0.121909559034931	0.00992211463869389	0.122372747210558	NA	"prevalence"	235	132
"Rhodovastum"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-7.12737405607965	0	2.55389067793242	0.00525794793804837	0.1258151828033	0.0104882498595775	0.123475305165026	NA	"prevalence"	235	132
"env.OPS 17 Genus"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	2.05884525125644	0	0.743282059614717	0.00560669571628346	0.131040213834067	0.0111819563957119	0.12871674251064	NA	"prevalence"	235	113
"Chitinilyticum"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-16.6128065472166	0	6.01626254628552	0.00575688128697005	0.131492402122839	0.0114806208917878	0.129281774390133	NA	"prevalence"	235	216
"Gordonia"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-5.76671084333089	0	2.10503232183846	0.00615349559500865	0.134440501586602	0.0122691256819795	0.132404314651362	NA	"prevalence"	235	105
"Longivirga"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-7.09697383687911	0	2.58524343555452	0.00604766282322086	0.134440501586602	0.0120587514208184	0.132404314651362	NA	"prevalence"	235	134
"OM190 Genus"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-4.05250644129188	-0.399086654331889	1.30336016171681	0.00737695592386652	0.148276814069717	0.00737695592386652	0.107035346093999	NA	"abundance"	235	70
"Rubrivivax"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	1.20543836048773	-1.12763606749783	0.637127958638021	0.0073136288845174	0.148276814069717	0.0145737686015743	0.14802376736501	NA	"abundance"	235	118
"Chitinilyticum"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-18.7491160623717	0	6.94846175292217	0.00696921398105082	0.148276814069717	0.013889858018588	0.146835641910787	NA	"prevalence"	235	216
"Gordonia"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-9.34431146019954	0	3.47764942977648	0.00721051805671959	0.148276814069717	0.0143690445427929	0.14802376736501	NA	"prevalence"	235	105
"SH3-11"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-8.31119207029282	0	3.11551888494963	0.00763780843419917	0.150509754438631	0.0152172807507208	0.151587527478334	NA	"prevalence"	235	115
"Tundrisphaera"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-3.44724398713052	0	1.31488069778499	0.00874882588880013	0.169087884966233	0.0174211098231677	0.167113609044461	NA	"prevalence"	235	168
"Pseudomonas"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	1.33284930468244	-0.775347249312823	0.692101969826998	0.0103148915906273	0.174871846050318	0.0103148915906273	0.123475305165026	NA	"abundance"	235	235
"Bdellovibrio"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	4.39268297163566	0	1.71051462054539	0.0102273110285333	0.174871846050318	0.0203500241661922	0.176447609265858	NA	"prevalence"	235	96
"Chitinilyticum"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-10.8700672430432	0	4.19105990956852	0.00949680662591213	0.174871846050318	0.0189034239157343	0.176447609265858	NA	"prevalence"	235	216
"Gammaproteobacteria Genus"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-4.19540434617928	0	1.6440062389996	0.0107125139980216	0.174871846050318	0.0213102700398854	0.176447609265858	NA	"prevalence"	235	204
"Gordonia"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-7.82429182054841	0	3.05347714384439	0.0103945441735442	0.174871846050318	0.0206810417985126	0.176447609265858	NA	"prevalence"	235	105
"Legionella"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-3.16855414836306	0	1.2363053316691	0.0103795360347039	0.174871846050318	0.020651337301112	0.176447609265858	NA	"prevalence"	235	150
"Roseomonas"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-11.2821803483326	0	4.41846988365865	0.0106672792225264	0.174871846050318	0.0212207675990414	0.176447609265858	NA	"prevalence"	235	181
"SH-PL14"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-6.88681441150732	0	2.70125361275804	0.0107881138856913	0.174871846050318	0.0214598443701719	0.176447609265858	NA	"prevalence"	235	139
"SH3-11"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-9.06154274028165	0	3.55115531339885	0.0107193604156515	0.174871846050318	0.0213238161435825	0.176447609265858	NA	"prevalence"	235	115
"Vampirovibrionaceae Genus"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-11.4296689052471	0	4.46129317942376	0.0104082349277858	0.174871846050318	0.0207081385012597	0.176447609265858	NA	"prevalence"	235	111
"Tundrisphaera"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-7.31297861146432	0	2.91601105840864	0.0121461113318495	0.193759395055695	0.0241446946432134	0.195421122268508	NA	"prevalence"	235	168
"Rubrivivax"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	1.27793353235837	-1.0557733188729	0.782682510194298	0.0126460442033261	0.195527298836041	0.0251321659726596	0.200284030366734	NA	"abundance"	235	118
"Gordonia"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-3.99537243501528	0	1.6012410074473	0.0125895931349868	0.195527298836041	0.00466894039166129	0.0828827907140989	NA	"prevalence"	235	105
"Microtrichales Genus"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	1.44507694567004	-0.71567959291637	0.742890387016056	0.0137562930175874	0.198875026605246	0.027323350437589	0.203569301120764	NA	"abundance"	235	107
"Runella"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-4.3461006502704	-0.775347249312823	1.22009619805701	0.0135149740076174	0.198875026605246	0.0268472934928081	0.203569301120764	NA	"abundance"	235	59
"Chitinilyticum"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-8.03991558887056	0	3.24184516781171	0.0131366519807198	0.198875026605246	0.0261007323361771	0.203569301120764	NA	"prevalence"	235	216
"Gammaproteobacteria Genus"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-9.23122444058444	0	3.75270746643983	0.0138981991975285	0.198875026605246	0.0276032384541228	0.203569301120764	NA	"prevalence"	235	204
"SH-PL14"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	-1.8139200164928	0	0.733495366554208	0.0133991311711295	0.198875026605246	0.026618725626118	0.203569301120764	NA	"prevalence"	235	139
"Vampirovibrionaceae Genus"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-4.90642161619236	0	1.99774035883133	0.0140498775014651	0.198875026605246	0.0279023559451241	0.203569301120764	NA	"prevalence"	235	111
"Longivirga"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	0.96212687959677	-1.16795309095968	0.746965662934398	0.014587992435786	0.203624061082846	0.0289631753482655	0.208373955977799	NA	"abundance"	235	134
"Rubrivivax"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	1.28502536465087	-0.71567959291637	0.644190225468014	0.0152603564485698	0.21009120864127	0.0302878344182023	0.214919153816833	NA	"abundance"	235	118
"SH-PL14"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	1.10912026992587	-1.15425610962423	0.844424219950987	0.0157408063065482	0.210926804507746	0.0214598443701719	0.176447609265858	NA	"abundance"	235	139
"Rhodocyclaceae Genus"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	5.91935830119657	0	2.44839308014288	0.015621080599947	0.210926804507746	0.015621080599947	0.152673957561746	NA	"prevalence"	235	66
"Paracoccaceae Genus"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-2.28105893753428	-1.15425610962423	0.42276968160361	0.0164377768776886	0.214545009897104	0.0326053532466965	0.22519430642385	NA	"abundance"	235	223
"Rhizobiaceae Genus"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	2.85441233067102	0	1.18849808499667	0.0163192177155108	0.214545009897104	0.0323721185641753	0.22519430642385	NA	"prevalence"	235	125
"Gemmataceae Genus"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-5.93189125848281	0	2.49095428194671	0.017248237345817	0.222236904263411	0.00237953838881261	0.0564116496999978	NA	"prevalence"	235	157
"Gemmataceae Genus"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	1.68026534341126	-0.71567959291637	0.813162397631229	0.0176108874685351	0.224037239314909	0.0349116315796408	0.229660557469097	NA	"abundance"	235	157
"Aquihabitans"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-2.81466155820496	0	1.19106265489922	0.0181202579306841	0.224825422473302	0.0359121721138936	0.229660557469097	NA	"prevalence"	235	141
"Vampirovibrionaceae Genus"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-9.21646502991292	0	3.895355558006	0.0179807738764192	0.224825422473302	0.0356382395236434	0.229660557469097	NA	"prevalence"	235	111
"Ensifer"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	-1.9018165224977	0	0.813526738766255	0.019400578754837	0.233143564518869	0.0384247750536513	0.236306366831616	NA	"prevalence"	235	159
"Gammaproteobacteria Genus"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-12.1041231328156	0	5.17804272257428	0.019408705242831	0.233143564518869	0.038440712646459	0.236306366831616	NA	"prevalence"	235	204
"SH3-11"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-3.79378606416158	0	1.62399068473145	0.0194866262881443	0.233143564518869	0.0385935239721947	0.236306366831616	NA	"prevalence"	235	115
"SH-PL14"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	1.59962923767041	-0.399086654331889	0.717548758331927	0.0200830144618511	0.234691041094888	0.0397627014538274	0.236748038541179	NA	"abundance"	235	139
"Gemmobacter"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	-2.16081469805025	0	0.928010669250737	0.0198888926281797	0.234691041094888	0.0393822172063842	0.236748038541179	NA	"prevalence"	235	194
"Rhodovastum"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-4.88763076025868	0	2.11086646847334	0.0205876705228203	0.236519602182294	0.0407514888680844	0.238579374495705	NA	"prevalence"	235	132
"Rhodovastum"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	-8.10265004332793	0	3.50274781791553	0.0207101741214347	0.236519602182294	0.0409914369307292	0.238579374495705	NA	"prevalence"	235	132
"Longivirga"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-7.15786196991863	0	3.1109584499029	0.0213998708387263	0.241650226886741	0.0423417872055384	0.241022481016142	NA	"prevalence"	235	134
"Gammaproteobacteria Genus"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-10.3672323358515	0	4.52137857847846	0.0218516819005743	0.244010447889746	0.0432258677992647	0.243380429565425	NA	"prevalence"	235	204
"Rhodovastum"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-7.02559212343833	0	3.07368019159637	0.0222702666624922	0.245951846107743	0.0440445685477658	0.245323510835943	NA	"prevalence"	235	132
"Sphaerotilus"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-4.22456187665122	-1.0557733188729	1.33256131189833	0.0230453611099145	0.249861041094549	0.0455596335511426	0.246734856841232	NA	"abundance"	235	49
"Bdellovibrio"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	1.62167880908206	0	0.716518486911395	0.0236187053770967	0.249861041094549	0.0466795675105033	0.246734856841232	NA	"prevalence"	235	96
"Bosea"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	-2.3088471796579	0	1.0200319736491	0.0236045944181952	0.249861041094549	0.0466520119587429	0.246734856841232	NA	"prevalence"	235	195
"Gordonia"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	-1.56477830661984	0	0.689656925626252	0.0232730223702507	0.249861041094549	0.0460044111702553	0.246734856841232	NA	"prevalence"	235	105
"Bdellovibrio"	"Treatment"	"A+ T+ P+"	"TreatmentA+ T+ P+"	8.30741805878403	0	3.69370198846051	0.0245076342339468	0.253919303145532	0.0484146443321488	0.24830480954508	NA	"prevalence"	235	96
"Rhizobium"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	-1.61820915699748	0	0.718330085890715	0.0242757019210187	0.253919303145532	0.0479620941382792	0.24830480954508	NA	"prevalence"	235	114
"Gemmataceae Genus"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	1.11881017363867	-1.12763606749783	0.843482092722196	0.0262418796528967	0.260812395300448	0.00646531671679054	0.101485880584773	NA	"abundance"	235	157
"Tundrisphaera"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-3.7314905784079	-1.15425610962423	1.02163458968025	0.0254370434605155	0.260812395300448	0.0241446946432134	0.195421122268508	NA	"abundance"	235	168
"Gammaproteobacteria Genus"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-5.34084518500529	0	2.40096026156394	0.0261173674989699	0.260812395300448	0.0515526181128635	0.259700832062614	NA	"prevalence"	235	204
"Longivirga"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-2.50942589537163	0	1.13075996079456	0.0264705117618365	0.260812395300448	0.0522403355307395	0.260197055816568	NA	"prevalence"	235	134
"Undibacterium"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	6.90617564371052	0	3.10557400758251	0.026161899820064	0.260812395300448	0.0516393546379329	0.259700832062614	NA	"prevalence"	235	127
"Nitrosomonas"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-3.00543106531291	-0.399086654331889	1.13516738144398	0.0271712332808382	0.265117373274198	0.0536041906436748	0.264447340508795	NA	"abundance"	235	64
"Tundrisphaera"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	-1.87828379881498	0	0.85222395002795	0.027525811938807	0.265994624985587	0.0542939535547235	0.265323282465536	NA	"prevalence"	235	168
"Nocardia"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	1.19279685749043	-1.0557733188729	1.00617181844211	0.029275401682165	0.274998973693011	0.0576937542206779	0.276730468656251	NA	"abundance"	235	159
"SH3-11"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	1.16470473119758	-1.12763606749783	0.897122744109646	0.0291494237363399	0.274998973693011	0.0385935239721947	0.236306366831616	NA	"abundance"	235	115
"Cetobacterium"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-7.36393215021097	0	3.3840948509777	0.0295521285162639	0.274998973693011	0.058230928732686	0.276730468656251	NA	"prevalence"	235	211
"Rhizobium"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	-2.56868179535284	0	1.17918775405179	0.0293801059648152	0.274998973693011	0.0578970213031266	0.276730468656251	NA	"prevalence"	235	114
"Longivirga"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	0.712497323233331	-1.12763606749783	0.747623344982785	0.0302909397322223	0.278556167085153	0.0596643384345836	0.28018976708248	NA	"abundance"	235	134
"Rubrivivax"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	0.930930046871866	-1.15425610962423	0.82008695480938	0.0310430753368529	0.278556167085153	0.0611224781473363	0.28018976708248	NA	"abundance"	235	118
"Acinetobacter"	"Treatment"	"A- T+ P-"	"TreatmentA- T+ P-"	2.64124254699948	0	1.22420542210803	0.0309654969918518	0.278556167085153	0.0609721319797511	0.28018976708248	NA	"prevalence"	235	136
"env.OPS 17 Genus"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	3.76614779131906	0	1.74116536475039	0.0305408656605657	0.278556167085153	0.0601489868458346	0.28018976708248	NA	"prevalence"	235	113
"Acinetobacter"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	6.02083614185004	0	2.80906753552722	0.0320843980796866	0.285352390000753	0.0631393875592375	0.286896515400746	NA	"prevalence"	235	136
"Gordonia"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	0.891567339794354	-1.0557733188729	0.884973566042354	0.033095798836374	0.28763542663742	0.0206810417985126	0.176447609265858	NA	"abundance"	235	105
"Bosea"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-4.67676153091275	0	2.19432366965074	0.0330644540682123	0.28763542663742	0.0650356500135956	0.291585777166638	NA	"prevalence"	235	195
"Niveibacterium"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	-6.09074665059844	0	2.8599622710655	0.0331997109352644	0.28763542663742	0.0652972010643436	0.291585777166638	NA	"prevalence"	235	164
"SH3-11"	"Treatment"	"A+ T- P+"	"TreatmentA+ T- P+"	1.16967062640082	-1.15425610962423	0.959811384247764	0.0341955908681772	0.287648218742102	0.00480016162436866	0.0828827907140989	NA	"abundance"	235	115
"Bosea"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-8.6829179726421	0	4.10091427392518	0.0342333157157691	0.287648218742102	0.0672947115266427	0.297937269835905	NA	"prevalence"	235	195
"Longivirga"	"Treatment"	"A- T+ P+"	"TreatmentA- T+ P+"	-3.43652973563881	0	1.62665795572487	0.0346322731022829	0.287648218742102	0.0596643384345836	0.28018976708248	NA	"prevalence"	235	134
"Vogesella"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	3.07902141555861	0	1.45673698468691	0.034545800496834	0.287648218742102	0.034545800496834	0.229660557469097	NA	"prevalence"	235	71
"Vogesella"	"Treatment"	"A+ T+ P-"	"TreatmentA+ T+ P-"	-10.4776677578757	0	4.93229057382234	0.0336450167384502	0.287648218742102	0.0336450167384502	0.229317350927858	NA	"prevalence"	235	71
"Acidovorax"	"Treatment"	"A- T- P+"	"TreatmentA- T- P+"	0.942855883408363	-0.71567959291637	0.753338313538018	0.0359070416236701	0.29102078090152	0.0705247676091762	0.306990164887002	NA	"abundance"	235	75
"Chryseotalea"	"Treatment"	"A+ T- P-"	"TreatmentA+ T- P-"	-4.70098288894101	0	2.2346903043729	0.0354099019051543	0.29102078090152	0.069565942657376	0.305382697428142	NA	"prevalence"	235	139
